FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y
253,4,869.0770392749245,996.6480362537764,121.02312138728324,918.0549132947976,1882.0943775100402,135.14257028112456,2231.137037037037,13.266666666666652,NaN,NaN,NaN,NaN,NaN,NaN
254,4,870.0896656534954,1034.5607902735562,121.97492625368731,955.184365781711,1883.6016949152543,173.6906779661017,2230.910646387833,51.75855513307988,NaN,NaN,NaN,NaN,NaN,NaN
255,4,871.2258566978193,1072.2352024922118,123.10117302052785,992.2390029325513,1885.0652173913043,212.391304347826,2230.4176470588236,90.26470588235293,NaN,NaN,NaN,NaN,NaN,NaN
256,4,872.3411214953271,1109.6619937694704,124.22543352601156,1029.0722543352601,1886.4831932773109,250.8571428571429,2229.9615384615386,128.9000000000001,NaN,NaN,NaN,NaN,NaN,NaN
257,4,873.3364197530864,1146.9012345679012,125.58259587020649,1065.7625368731563,1887.8333333333333,289.4670781893004,2229.4846153846156,167.20769230769224,NaN,NaN,NaN,NaN,NaN,NaN
258,4,874.54,1184.0784615384616,127.,1102.2068965517242,1889.3775510204082,327.9775510204082,2229.023985239852,205.57380073800732,NaN,NaN,NaN,NaN,NaN,NaN
259,5,875.7547169811321,1220.867924528302,128.46153846153845,1138.473372781065,1890.6974789915967,366.4831932773109,2228.7131782945735,244.2131782945737,1600.226872246696,36.55286343612329,NaN,NaN,NaN,NaN
260,6,877.1322580645161,1257.5096774193548,130.15680473372782,1174.6479289940828,1892.255364806867,405.02789699570815,2228.18359375,282.66015625,1601.4414414414414,73.36486486486478,2008.6744680851064,46.55531914893618,NaN,NaN
261,5,131.86336336336336,1210.695195195195,1893.5263157894738,443.4649122807018,2227.879446640316,321.02964426877475,1602.4528301886792,110.18867924528308,2010.2713004484306,84.70627802690592,NaN,NaN,NaN,NaN
262,5,133.65853658536585,1246.4908536585365,1894.7608695652175,482.0695652173913,2227.452755905512,359.72834645669286,1603.5779816513761,147.21100917431204,2011.8056768558952,123.25545851528386,NaN,NaN,NaN,NaN
263,5,135.68126888217523,1281.8232628398791,1896.202928870293,520.6004184100418,2226.9486692015207,398.26045627376425,1604.6592920353983,183.85398230088504,2013.3312757201645,161.47942386831278,NaN,NaN,NaN,NaN
264,4,1897.4163179916318,559.0857740585774,2226.435606060606,436.814393939394,1605.7901785714287,220.87053571428578,2014.6914893617022,199.82340425531925,NaN,NaN,NaN,NaN,NaN,NaN
265,4,1898.5905172413793,597.6896551724138,2225.8861003861,475.2644787644788,1606.8136363636363,257.62272727272716,2016.3733624454148,238.22925764192132,NaN,NaN,NaN,NaN,NaN,NaN
266,4,1899.655844155844,636.3614718614718,2225.2,513.928,1608.0190476190476,294.48095238095243,2017.7739130434782,276.5695652173913,NaN,NaN,NaN,NaN,NaN,NaN
267,4,1900.6811320754716,675.1867924528302,2224.5122950819673,552.6065573770492,1609.0074626865671,331.64925373134326,2019.2752293577983,315.02752293577987,NaN,NaN,NaN,NaN,NaN,NaN
268,4,1901.6253918495297,713.4968652037618,2223.7818532818533,591.2413127413128,1610.1,368.61162790697676,2020.7597402597403,353.53463203463207,NaN,NaN,NaN,NaN,NaN,NaN
269,4,1902.564024390244,752.0487804878048,2222.810606060606,629.9015151515151,1611.052036199095,405.53619909502265,2022.0714285714287,391.8896103896104,NaN,NaN,NaN,NaN,NaN,NaN
270,4,1903.320809248555,790.2196531791908,2221.690972222222,668.4895833333334,1612.081818181818,442.6954545454546,2023.5818965517242,430.3189655172414,NaN,NaN,NaN,NaN,NaN,NaN
271,4,1903.9913294797689,828.3063583815028,2220.6146496815286,707.0191082802547,1612.9976958525347,479.7027649769585,2024.9336283185842,468.7522123893805,NaN,NaN,NaN,NaN,NaN,NaN
272,4,1904.7,866.6164179104478,2219.469604863222,745.4817629179331,1613.895,516.76,2026.3450704225352,507.2276995305165,NaN,NaN,NaN,NaN,NaN,NaN
273,5,1905.3392857142858,904.6636904761905,2218.067335243553,783.7005730659026,1614.8658536585365,553.9,2027.6090909090908,545.8227272727273,2293.3129496402876,37.91726618705047,NaN,NaN,NaN,NaN
274,5,1905.9094955489613,942.6513353115727,2216.653846153846,822.0185185185185,1615.8886255924172,591.0023696682465,2028.7844444444445,584.3488888888888,2294.886029411765,76.22058823529414,NaN,NaN,NaN,NaN
275,6,1906.3466076696166,980.3053097345132,2215.0915492957747,860.1281690140845,1616.6146788990825,628.0871559633027,2029.8617021276596,622.8787234042553,2296.312274368231,114.38447653429603,2233.078125,25.0078125,NaN,NaN
276,6,1906.8157894736842,1017.8859649122808,2213.5085959885387,898.1275071633238,1617.4709543568465,665.350622406639,2030.9192307692308,661.3884615384616,2297.276119402985,152.49626865671644,2232.6439688715955,62.65953307392988,NaN,NaN
277,6,1907.2240356083087,1055.3961424332344,2211.795652173913,936.0420289855073,1618.1296296296296,702.3484848484849,2031.8050847457628,699.8152542372882,2297.434362934363,190.9671814671815,2232.4510204081635,100.38163265306116,NaN,NaN
278,6,1907.4538461538461,1092.4692307692308,2209.8654970760235,973.7894736842105,1618.9247491638796,738.8311036789298,2032.6475409836066,737.9426229508197,2297.5238095238096,229.25,2231.9495798319326,137.99579831932783,NaN,NaN
279,6,1907.4969230769232,1129.5984615384616,2207.8782991202347,1011.5205278592375,1619.629129129129,776.0525525525526,2033.5,776.4786585365854,2297.8891050583657,267.5817120622569,2231.5338983050847,175.57627118644064,NaN,NaN
280,6,1907.6932515337423,1166.426380368098,2205.813953488372,1048.9302325581396,2034.1973293768547,814.5385756676558,1620.2014925373135,812.7298507462687,2298.1428571428573,305.8947368421053,2231.285123966942,213.42148760330588,NaN,NaN
281,6,1907.8060606060606,1203.1030303030302,2203.686246418338,1086.090257879656,2034.785294117647,852.7705882352941,1620.890670553936,849.4650145772595,2298.2303370786517,344.13295880149815,2230.9268774703555,250.9505928853755,NaN,NaN
282,6,1907.6384615384616,1239.5307692307692,2201.4181286549706,1123.2602339181287,2035.2981927710844,890.6475903614457,1621.5207100591715,886.2189349112426,2298.1363636363635,382.3863636363636,2230.35306122449,288.5897959183674,NaN,NaN
283,6,1907.559375,1275.71875,2198.9542772861355,1160.0309734513276,2035.7319277108434,928.4668674698795,1621.9395280235988,922.5,2298.1171875,420.70703125,2229.768907563025,326.3487394957983,NaN,NaN
284,5,2196.5766871165642,1196.659509202454,2035.9646153846154,966.2784615384616,1622.3461538461538,958.9030769230769,2297.987804878049,459.04471544715443,2229.4210526315787,363.93859649122805,NaN,NaN,NaN,NaN
285,5,2193.9294294294295,1233.4249249249249,2036.2222222222222,1003.8148148148148,1622.7953846153846,995.2230769230769,2297.6967871485945,497.31526104417674,2229.1180257510728,401.5815450643777,NaN,NaN,NaN,NaN
286,5,2191.378048780488,1269.469512195122,2036.4294478527606,1041.40490797546,1623.2807807807808,1031.2777777777778,2297.173151750973,535.624513618677,2228.6322314049585,439.31404958677683,NaN,NaN,NaN,NaN
287,4,2036.596096096096,1078.5240240240241,1623.581818181818,1067.1242424242423,2296.5846153846155,573.876923076923,2228.095041322314,477.02479338842977,NaN,NaN,NaN,NaN,NaN,NaN
288,5,2036.454128440367,1115.551987767584,1623.8333333333333,1102.7121212121212,2296.0538461538463,612.2807692307692,2227.4958158995814,514.6213389121339,2191.5941176470587,14.001960784313724,NaN,NaN,NaN,NaN
289,5,2036.481308411215,1152.3691588785045,1624.2138364779873,1138.2767295597484,2295.333922261484,650.8533568904594,2226.972103004292,552.4141630901288,2193.0714285714284,52.15873015873012,NaN,NaN,NaN,NaN
290,5,2036.3938906752412,1189.0209003215434,1624.3967741935485,1173.541935483871,2294.4555555555557,688.8523809523809,2226.3693693693695,590.0855855855856,2194.4375,90.47499999999991,NaN,NaN,NaN,NaN
291,5,2036.16875,1225.434375,1624.709003215434,1208.7218649517686,2293.603343465046,726.8373860182371,2225.5245901639346,627.844262295082,2195.8253012048194,128.57630522088357,NaN,NaN,NaN,NaN
292,5,2035.696875,1261.50625,1624.7539682539682,1243.5698412698412,2292.6776504297995,765.0759312320916,2224.652727272727,665.6054545454546,2197.364541832669,166.8745019920318,NaN,NaN,NaN,NaN
293,4,1624.897476340694,1278.4022082018928,2291.598039215686,802.9089635854341,2223.744299674267,703.1188925081433,2198.7371541501975,205.009881422925,NaN,NaN,NaN,NaN,NaN,NaN
294,3,2290.323691460055,840.7947658402204,2222.716049382716,740.6975308641976,2199.986166007905,243.12055335968375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
295,3,2289.0816618911176,878.5744985673352,2221.6107784431138,778.1287425149701,2201.3870292887027,281.2698744769874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
296,3,2287.7011494252874,916.1379310344828,2220.285714285714,815.625,2202.640425531915,319.57234042553193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
297,3,2286.0714285714284,953.6771428571428,2219.05,852.9117647058824,2203.8724696356276,357.83603238866397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
298,3,2284.3732394366198,991.1422535211268,2217.559347181009,890.1676557863502,2205.228,395.948,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
299,3,2282.669971671388,1028.1770538243627,2216.0426136363635,927.247159090909,2206.5642570281125,434.2469879518072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
300,3,2280.8343023255816,1065.1511627906978,2214.2715133531156,964.3338278931751,2207.570833333333,472.51250000000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
301,3,2278.8491124260354,1102.1420118343194,2212.6070336391435,1001.1452599388379,2208.694092827004,510.66455696202536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
302,3,2276.7,1138.7149253731343,2210.7826747720364,1037.8981762917933,2209.7320675105484,549.0527426160338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
303,3,2274.6831831831832,1175.3108108108108,2208.776595744681,1074.4148936170213,2210.7384937238494,587.244769874477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
304,3,2272.352071005917,1211.48224852071,2206.8671641791043,1110.7149253731343,2211.6019607843136,625.6686274509804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
305,3,2270.048104956268,1247.3221574344022,2204.7331288343557,1146.926380368098,2212.3592057761734,663.8790613718412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
306,3,2267.639393939394,1283.1939393939394,2202.4692307692308,1182.8415384615384,2213.1523178807947,701.976821192053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307,2,2200.1708463949844,1218.653605015674,2213.745341614907,740.1583850931677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
308,2,2197.710691823899,1254.2169811320755,2214.2627627627626,778.1126126126126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
309,1,2214.6474926253686,816.1194690265487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
310,1,2214.887931034483,854.0775862068965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
311,1,2215.0520231213873,891.650289017341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
312,1,2215.0689149560117,929.2888563049853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
313,1,2215.1276276276276,966.8273273273273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
314,1,2214.990963855422,1004.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
315,1,2214.7439759036147,1041.4487951807228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
316,1,2214.5,1078.4071856287426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
317,2,2213.9896142433236,1115.2626112759644,1960.6384615384616,39.18076923076933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
318,3,2213.5493827160494,1151.787037037037,1960.0338645418326,77.08565737051799,1833.4959349593496,24.963414634146375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
319,3,2212.8455657492354,1188.2339449541284,1959.5833333333333,114.85833333333335,1832.612970711297,62.86820083682005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
320,3,2212.1728971962616,1224.5716510903426,1959.0991902834007,152.83198380566796,1831.6061224489797,101.07551020408164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
321,3,2211.2446153846154,1260.6938461538462,1958.4799196787149,190.72489959839368,1830.7690763052208,139.25502008032117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
322,2,1958.1356589147288,228.55426356589146,1829.91015625,177.16796875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
323,2,1957.6084337349398,266.37148594377504,1829.056,215.41200000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
324,3,1957.0368852459017,304.2622950819672,1828.0555555555557,253.4711934156378,912.972972972973,27.74324324324334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
325,3,1956.465811965812,342.2692307692307,1827.0949367088608,291.66455696202536,913.8896713615023,65.92723004694835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
326,3,1955.9025423728813,380.1186440677966,1826.1903765690377,329.9309623430962,914.5497737556561,104.11538461538453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
327,3,1955.3616600790515,417.9110671936759,1825.2380952380952,367.9960317460317,915.2356828193832,142.35022026431716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
328,3,1954.884,455.884,1824.2813765182186,406.3825910931174,915.9215246636771,180.46860986547085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
329,3,1954.170781893004,493.64403292181066,1823.4259259259259,444.51646090534985,916.7009132420092,218.70091324200916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
330,4,1953.5084033613446,531.6302521008404,1822.363829787234,482.7765957446809,917.5096153846154,256.8317307692307,2167.410204081633,26.434693877551126,NaN,NaN,NaN,NaN,NaN,NaN
331,4,1952.7727272727273,569.6212121212121,1821.4030837004404,521.0242290748898,918.3341708542714,295.0577889447236,2168.1987447698743,64.75104602510464,NaN,NaN,NaN,NaN,NaN,NaN
332,4,1951.938524590164,607.561475409836,1820.23417721519,559.415611814346,919.0592417061612,333.4052132701422,2169.090361445783,102.95381526104416,NaN,NaN,NaN,NaN,NaN,NaN
333,4,1951.1159695817491,645.6520912547528,1819.2238493723848,597.6087866108786,919.793023255814,371.6720930232558,2169.9313725490197,141.25294117647059,NaN,NaN,NaN,NaN,NaN,NaN
334,4,1950.1494845360826,683.4725085910653,1817.9516129032259,635.8467741935484,920.6461187214612,409.78767123287673,2170.887351778656,179.7608695652175,NaN,NaN,NaN,NaN,NaN,NaN
335,4,1949.0091463414635,721.1981707317074,1816.8236363636363,674.2309090909091,921.6367924528302,448.0471698113207,2171.828125,218.078125,NaN,NaN,NaN,NaN,NaN,NaN
336,4,1947.957227138643,759.1873156342183,1815.4715189873418,712.2088607594936,922.2282051282051,486.3461538461538,2172.5669456066944,256.5,NaN,NaN,NaN,NaN,NaN,NaN
337,4,1946.8304597701149,796.6034482758621,1814.0757575757575,750.6181818181818,923.1414141414141,524.6060606060606,2173.5371900826444,294.9090909090909,NaN,NaN,NaN,NaN,NaN,NaN
338,5,1945.4656160458453,834.1246418338109,1812.694842406877,788.4111747851003,924.0490196078431,562.9215686274509,2174.2008196721313,333.37295081967216,1751.1118721461187,14.31278538812785,NaN,NaN,NaN,NaN
339,5,1944.1332378223497,871.6604584527221,1811.0410764872522,826.1458923512748,924.8190476190476,601.0904761904762,2174.9920634920636,371.83730158730157,1751.9864864864865,53.05405405405395,NaN,NaN,NaN,NaN
340,6,1942.6370262390672,909.0131195335277,1809.5564971751412,864.0536723163841,925.6441860465117,639.5325581395349,2175.9664031620555,410.0098814229249,1753.02466367713,91.71076233183862,1687.020325203252,19.83739837398366,NaN,NaN
341,6,1941.234693877551,946.3104956268221,1808.0172413793102,901.6724137931035,926.5971659919028,678.2611336032388,2176.5958333333333,448.475,1753.9928909952607,130.414691943128,1686.6587982832618,58.0793991416308,NaN,NaN
342,6,1939.6880597014926,983.4970149253732,1806.2122093023256,939.2848837209302,927.5284810126582,716.0506329113924,2177.453191489362,486.7808510638298,1755.070731707317,169.08536585365846,1686.6711711711712,96.2702702702702,NaN,NaN
343,6,1938.0671641791046,1020.4850746268658,1804.4941176470588,976.7029411764706,928.5125786163522,754.559748427673,2178.045833333333,525.3833333333333,1756.0458937198068,207.97826086956525,1686.3873873873874,134.61261261261257,NaN,NaN
344,6,1936.404761904762,1057.1845238095239,1802.8439306358382,1013.9913294797689,929.565868263473,792.2934131736527,2178.5585774058577,563.8012552301255,1757.086046511628,246.6302325581396,1686.2173913043478,172.81304347826085,NaN,NaN
345,7,1934.6486880466473,1093.7973760932946,1800.9409221902017,1050.9841498559078,930.5266272189349,830.1094674556214,2179.1062992125985,602.1220472440945,1757.908071748879,285.3654708520179,1685.968085106383,211.2872340425531,1106.3384279475983,17.831877729257712
346,7,1932.841246290801,1130.2685459940653,1799.1224783861671,1087.9524495677233,931.6691394658753,868.0222551928783,2179.3192307692307,640.7384615384616,1758.9476190476191,324.052380952381,1685.791304347826,249.43913043478256,1106.632743362832,56.230088495575274
347,7,1930.820474777448,1166.473293768546,1797.2440476190477,1124.639880952381,932.7694610778443,905.6197604790419,2179.7256944444443,679.2222222222222,1760.0291262135922,362.86407766990294,1685.6659388646287,287.67903930131,1106.9660633484164,94.39592760180994
348,7,1928.934250764526,1202.3990825688074,1795.246951219512,1161.0670731707316,933.9373088685015,943.3470948012232,2179.7715654952076,717.2252396166134,1760.8756345177665,401.6015228426396,1685.3715596330276,326.08715596330273,1107.2971698113208,132.66037735849068
349,7,1926.903076923077,1238.186153846154,1793.1965944272447,1197.391640866873,935.1163141993958,980.7900302114804,2179.9805970149255,755.6940298507462,1761.8451776649747,440.5913705583756,1685.2116279069767,364.46279069767445,1107.7407407407406,171.
350,7,1924.8777089783282,1273.8684210526317,1791.2440476190477,1233.532738095238,936.3592814371258,1018.3023952095808,2179.9759206798867,793.6898016997168,1762.7380952380952,479.3380952380952,1684.9537444933922,402.852422907489,1108.0955555555556,209.49555555555548
351,6,1788.9819277108434,1269.3373493975903,937.5059347181009,1055.3367952522256,2179.8475783475783,831.7364672364672,1763.6142857142856,518.2190476190476,1684.674107142857,441.1741071428571,1108.46,247.9133333333334,NaN,NaN
352,5,938.8313253012049,1092.120481927711,2179.671014492754,869.7,1764.5238095238096,557.0571428571428,1684.4203539823009,479.3230088495575,1108.6704035874438,286.2219730941704,NaN,NaN,NaN,NaN
353,5,940.0261538461539,1128.8353846153846,2179.150429799427,907.4656160458453,1765.29,596.055,1684.2181818181818,517.6863636363636,1109.0943396226414,324.4292452830189,NaN,NaN,NaN,NaN
354,6,941.3553459119497,1165.5408805031448,2178.7705882352943,945.1676470588236,1766.264397905759,635.1910994764398,1683.936274509804,556.,1109.389447236181,362.7964824120603,1598.0779816513761,32.541284403669806,NaN,NaN
355,6,942.6739130434783,1202.,2178.186046511628,982.7616279069767,1766.7904564315352,674.4958506224067,1683.7155963302753,594.3807339449542,1109.653488372093,401.23488372093027,1597.6528384279477,70.60043668122262,NaN,NaN
356,7,943.9384858044164,1238.0678233438487,2177.6632047477747,1020.2181008902078,1767.5522875816994,712.9967320261438,1683.2866666666666,632.6866666666666,1109.947488584475,439.46347031963467,1597.3362068965516,108.71982758620697,1965.4288537549407,26.820158102766754
357,7,945.3825396825397,1274.0555555555557,2176.785294117647,1057.4352941176471,1768.1759259259259,752.0895061728395,1682.759842519685,671.3503937007874,1110.2981651376147,477.98165137614683,1596.7118644067796,147.02542372881362,1966.3503937007874,64.87401574803152
358,6,2176.0147928994083,1094.301775147929,1768.6863905325445,790.5177514792899,1682.3349206349205,709.3761904761905,1110.5995475113123,516.2058823529412,1596.404761904762,185.11038961038957,1967.4448818897638,102.72047244094483,NaN,NaN
359,6,2175.016717325228,1131.0866261398176,1769.2673716012084,829.2673716012084,1681.8777089783282,747.6919504643963,1110.9752475247524,554.4207920792079,1595.8577981651376,223.1788990825687,1968.4414225941423,140.51255230125525,NaN,NaN
